Paper,entity,type,char_start,char_end,context_sentence
/work/eval_papers/PMID_32585865.pdf,DZA,CHEMICAL,1491,1494,"Messenger RNA levels of PLIN2 and PLIN5 were higher after DZA treatment, indicating increased lipogenesis."
/work/eval_papers/PMID_32585865.pdf,methionine,CHEMICAL,1903,1913,"The analysis confirms strong evidence supporting the biological plausibility of the relationship between disruptions in the methionine cycle, specifically increased SAH, and the stimulation of lipolysis or lipid accumulation processes."
/work/eval_papers/PMID_34246650.pdf,Acetaminophen,CHEMICAL,244,257,"Supporting data from the paper include: - **Stressor:** Pharmaceutical (Acetaminophen, APAP) - **Stressor Snippet:** APAP can aggravate lipid deposition in the liver and cause liver injury in fatty liver disease."
/work/eval_papers/PMID_34246650.pdf,APAP,CHEMICAL,259,263,"Supporting data from the paper include: - **Stressor:** Pharmaceutical (Acetaminophen, APAP) - **Stressor Snippet:** APAP can aggravate lipid deposition in the liver and cause liver injury in fatty liver disease."
/work/eval_papers/PMID_34246650.pdf,APAP,CHEMICAL,289,293,"Supporting data from the paper include: - **Stressor:** Pharmaceutical (Acetaminophen, APAP) - **Stressor Snippet:** APAP can aggravate lipid deposition in the liver and cause liver injury in fatty liver disease."
/work/eval_papers/PMID_34246650.pdf,APAP,CHEMICAL,480,484,CAV-1 upregulation reduces lipid accumulation and activates autophagy in AFL mice treated with APAP.
/work/eval_papers/PMID_34246650.pdf,APAP,CHEMICAL,552,556,"- **Species:** Mouse - **Species Snippet:** AFL mice treated with APAP (50, 90, 160 mg/kg), with CSD treatment reducing liver damage markers and lipid levels."
/work/eval_papers/PMID_34246650.pdf,APAP,CHEMICAL,711,715,"- **Test System:** In vivo mouse model - **Test System Snippet:** APAP treatment affected liver injury markers and lipid accumulation, with evidence from Western blotting of proteins related to mitophagy such as PINK1, Parkin, LC3, P62, and Beclin-1."
/work/eval_papers/PMID_34246650.pdf,APAP,CHEMICAL,985,989,"- **Evidence Level:** Functional; Transcriptional; Translational - **Evidence Snippet:** APAP inhibits mitophagy and aggravates lipid deposition, while upregulation of CAV-1 activates mitophagy and reduces lipid accumulation, supported by TEM analysis and protein expression data."
/work/eval_papers/PMID_34246650.pdf,triglyceride,CHEMICAL,1271,1283,"- **Correlation:** Negative, indicating that increased mitophagy is associated with decreased triglyceride accumulation in the liver."
/work/eval_papers/PMID_34246650.pdf,mice,SPECIES,462,466,CAV-1 upregulation reduces lipid accumulation and activates autophagy in AFL mice treated with APAP.
/work/eval_papers/PMID_34246650.pdf,Mouse,SPECIES,501,506,"- **Species:** Mouse - **Species Snippet:** AFL mice treated with APAP (50, 90, 160 mg/kg), with CSD treatment reducing liver damage markers and lipid levels."
/work/eval_papers/PMID_34246650.pdf,mice,SPECIES,534,538,"- **Species:** Mouse - **Species Snippet:** AFL mice treated with APAP (50, 90, 160 mg/kg), with CSD treatment reducing liver damage markers and lipid levels."
/work/eval_papers/PMID_34246650.pdf,mouse,SPECIES,672,677,"- **Test System:** In vivo mouse model - **Test System Snippet:** APAP treatment affected liver injury markers and lipid accumulation, with evidence from Western blotting of proteins related to mitophagy such as PINK1, Parkin, LC3, P62, and Beclin-1."
/work/eval_papers/PMID_28449683.pdf,carbon nanotubes,CHEMICAL,414,430,"Here are the details extracted from the paper: **Paper:** /work/eval_papers/PMID_28449683.pdf **Stressor:** Other **Stressor Snippet:** Nanoparticle (NP) exposure might promote hepatic steatosis, but relatively few studies investigated the influence of multi-walled carbon nanotubes (MWCNTs) on lipid accumulation in hepatocytes in vitro."
/work/eval_papers/PMID_28449683.pdf,MWCNTs,CHEMICAL,432,438,"Here are the details extracted from the paper: **Paper:** /work/eval_papers/PMID_28449683.pdf **Stressor:** Other **Stressor Snippet:** Nanoparticle (NP) exposure might promote hepatic steatosis, but relatively few studies investigated the influence of multi-walled carbon nanotubes (MWCNTs) on lipid accumulation in hepatocytes in vitro."
/work/eval_papers/PMID_28449683.pdf,carboxylated MWCNTs,CHEMICAL,659,678,"Pristine (XFM19) and carboxylated MWCNTs (XFM21) were internalized, accompanying cytotoxicity, lysosomal destabilization, and intracellular reactive oxygen species (ROS) production. **Species:** Human **Species Snippet:** This study investigated lipid accumulation and the possible role of lipophagy (autophagic degradation of lipid droplets) in MWCNT-exposed HepG2 cells."
/work/eval_papers/PMID_28449683.pdf,carboxylated MWCNTs,CHEMICAL,1032,1051,"Pristine (XFM19) and carboxylated MWCNTs (XFM21) were internalized, accompanying cytotoxicity, lysosomal destabilization, and intracellular reactive oxygen species (ROS) production."
/work/eval_papers/PMID_28449683.pdf,NH4Cl,CHEMICAL,1351,1356,"Compared with XFM21, XFM19 promoted lipid accumulation in HepG2 cells more effectively, which was further enhanced by pre-incubation with autophagy inhibitor NH4Cl."
/work/eval_papers/PMID_28449683.pdf,carbon nanotubes,CHEMICAL,1539,1555,"**Test System:** In vitro **Test System Snippet:** Nanoparticle (NP) exposure might promote hepatic steatosis, but relatively few studies investigated the influence of multi-walled carbon nanotubes (MWCNTs) on lipid accumulation in hepatocytes in vitro."
/work/eval_papers/PMID_28449683.pdf,MWCNTs,CHEMICAL,1557,1563,"**Test System:** In vitro **Test System Snippet:** Nanoparticle (NP) exposure might promote hepatic steatosis, but relatively few studies investigated the influence of multi-walled carbon nanotubes (MWCNTs) on lipid accumulation in hepatocytes in vitro."
/work/eval_papers/PMID_28449683.pdf,carboxylated,CHEMICAL,1784,1796,"Pristine (XFM19) and carboxylated (XFM21) MWCNTs were internalized, with cytotoxicity, lysosomal destabilization, and intracellular ROS production observed. **Evidence Level:** Functional;Transcriptional **Evidence Snippet:** The expression of lipophagic genes, namely ATG7, PLIN2, BECN1, and ER stress genes DDIT-3, XBP-1s, HSPA5, was measured by real-time RT-PCR."
/work/eval_papers/PMID_28449683.pdf,MWCNTs,CHEMICAL,1805,1811,"Pristine (XFM19) and carboxylated (XFM21) MWCNTs were internalized, with cytotoxicity, lysosomal destabilization, and intracellular ROS production observed. **Evidence Level:** Functional;Transcriptional **Evidence Snippet:** The expression of lipophagic genes, namely ATG7, PLIN2, BECN1, and ER stress genes DDIT-3, XBP-1s, HSPA5, was measured by real-time RT-PCR."
/work/eval_papers/PMID_28449683.pdf,MWCNTs,CHEMICAL,2527,2533,"**Correlation:** Positive (oil red staining confirmed increased lipid accumulation, more prominent with XFM19 compared to XFM21) Note: The extracted evidence and snippets are consistent and suggest a positive correlation between the stressor (nanoparticle exposure, specifically MWCNTs) and lipid accumulation in human HepG2 cells, which may support a biological plausibility for lipid-related key events."
/work/eval_papers/PMID_28449683.pdf,Human,SPECIES,833,838,"Pristine (XFM19) and carboxylated MWCNTs (XFM21) were internalized, accompanying cytotoxicity, lysosomal destabilization, and intracellular reactive oxygen species (ROS) production. **Species:** Human **Species Snippet:** This study investigated lipid accumulation and the possible role of lipophagy (autophagic degradation of lipid droplets) in MWCNT-exposed HepG2 cells."
/work/eval_papers/PMID_28449683.pdf,human HepG2 cells,SPECIES,2561,2578,"**Correlation:** Positive (oil red staining confirmed increased lipid accumulation, more prominent with XFM19 compared to XFM21) Note: The extracted evidence and snippets are consistent and suggest a positive correlation between the stressor (nanoparticle exposure, specifically MWCNTs) and lipid accumulation in human HepG2 cells, which may support a biological plausibility for lipid-related key events."
/work/eval_papers/PMID_32206109.pdf,Alcohol,CHEMICAL,244,251,The analysis of the provided paper and the specified KER has yielded the following results: **Biological Plausibility Score:** 5.0 **Supporting Evidence Extracted from the Paper** **Paper:** /work/eval_papers/PMID_32206109.pdf 1. **Stressor:** Alcohol **Stressor Snippet:** Methods: Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
/work/eval_papers/PMID_32206109.pdf,ethanol,CHEMICAL,345,352,The analysis of the provided paper and the specified KER has yielded the following results: **Biological Plausibility Score:** 5.0 **Supporting Evidence Extracted from the Paper** **Paper:** /work/eval_papers/PMID_32206109.pdf 1. **Stressor:** Alcohol **Stressor Snippet:** Methods: Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
/work/eval_papers/PMID_32206109.pdf,ethanol,CHEMICAL,686,693,**Species:** Mouse **Species Snippet:** Methods: Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
/work/eval_papers/PMID_32206109.pdf,fatty acid,CHEMICAL,974,984,Rate of fatty acid oxidation was assessed in vivo and in vitro.
/work/eval_papers/PMID_32206109.pdf,ethanol,CHEMICAL,1090,1097,Hepatic steatosis was induced in mice by chronic-plus-binge ethanol feeding and mice were infected with adenoviruses expressing NIK or control viruses.
/work/eval_papers/PMID_32206109.pdf,fatty acid,CHEMICAL,1467,1477,Hepatocytes infected with adenoviruses expressing NIK were exposed to WY14643 and fatty acid oxidation rates were determined to assess functional outcomes.
/work/eval_papers/PMID_32206109.pdf,phosphoserine,CHEMICAL,1650,1663,Liver extracts were immunoprecipitated with an anti-PPARα antibody and immunoblotted with antibodies against phosphoserine and PPARα to detect translational/post-translational modifications.
/work/eval_papers/PMID_32206109.pdf,Alcohol,CHEMICAL,1964,1971,"2. **Stressor:** Alcohol **Stressor Snippet:** Background: Inflammation and steatosis are the main pathological features of alcoholic liver disease (ALD), in which, inflammation is one of the critical drivers for the initiation and development of alcoholic steatosis."
/work/eval_papers/PMID_32206109.pdf,ethanol,CHEMICAL,2421,2428,Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
/work/eval_papers/PMID_32206109.pdf,ethanol,CHEMICAL,2540,2547,**Species:** Mouse **Species Snippet:** Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
/work/eval_papers/PMID_32206109.pdf,ethanol,CHEMICAL,2768,2775,"On PND28, mice were orally gavaged at the start of the light cycle with ethanol or vehicle every 4 days for 28 days for a total of 7 treatments."
/work/eval_papers/PMID_32206109.pdf,ethanol,CHEMICAL,2953,2960,**Test System:** In vivo **Test System Snippet:** Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
/work/eval_papers/PMID_32206109.pdf,fatty acid,CHEMICAL,3192,3202,Rate of fatty acid oxidation was assessed in vivo and in vitro.
/work/eval_papers/PMID_32206109.pdf,fatty acid,CHEMICAL,3341,3351,**Evidence Level:** Functional; Transcriptional; Translational **Evidence Snippet:** Rate of fatty acid oxidation was assessed in vivo and in vitro.
/work/eval_papers/PMID_32206109.pdf,β-hydroxybutyrate,CHEMICAL,3430,3447,We determined the serum level of β-hydroxybutyrate and the expression of a series of oxidative genes (CPT1α; MCAD; LCAD; ACOX1) as indicators for hepatic fatty acid oxidation capacity.
/work/eval_papers/PMID_32206109.pdf,MCAD,CHEMICAL,3506,3510,We determined the serum level of β-hydroxybutyrate and the expression of a series of oxidative genes (CPT1α; MCAD; LCAD; ACOX1) as indicators for hepatic fatty acid oxidation capacity.
/work/eval_papers/PMID_32206109.pdf,LCAD,CHEMICAL,3512,3516,We determined the serum level of β-hydroxybutyrate and the expression of a series of oxidative genes (CPT1α; MCAD; LCAD; ACOX1) as indicators for hepatic fatty acid oxidation capacity.
/work/eval_papers/PMID_32206109.pdf,MEK1/2,CHEMICAL,3613,3619,"Mechanistically, NIK recruited MEK1/2 and ERK1/2 to form a complex that catalyzed the inhibitory phosphorylation of PPARα."
/work/eval_papers/PMID_32206109.pdf,fatty acid,CHEMICAL,3955,3965,Overexpression of NIK contributed to hepatic lipid accumulation with disrupted fatty acid oxidation.
/work/eval_papers/PMID_32206109.pdf,mice,SPECIES,318,322,The analysis of the provided paper and the specified KER has yielded the following results: **Biological Plausibility Score:** 5.0 **Supporting Evidence Extracted from the Paper** **Paper:** /work/eval_papers/PMID_32206109.pdf 1. **Stressor:** Alcohol **Stressor Snippet:** Methods: Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
/work/eval_papers/PMID_32206109.pdf,adenoviral,SPECIES,477,487,"Both the loss-and gain-of-function experiments by the hepatocyte-specific deletion, pharmacological inhibition and adenoviral transfection of NIK were utilized to elucidate the role of NIK in alcoholic steatosis."
/work/eval_papers/PMID_32206109.pdf,Mouse,SPECIES,588,593,**Species:** Mouse **Species Snippet:** Methods: Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
/work/eval_papers/PMID_32206109.pdf,mice,SPECIES,659,663,**Species:** Mouse **Species Snippet:** Methods: Alcoholic steatosis was induced in mice by chronic-plus-binge ethanol feeding.
